id,brand,series,weight,ram,price,graphics,disk,battery,display,processor,max_memory,url,image_url,rating,weight_norm,ram_norm,price_norm,graphics_norm,disk_norm,battery_norm,display_norm,processor_norm,max_memory_norm
193,Dell,laptop,1.8,8.0,56590.0,0.0,512.0,6.9,15.6,2.4,32.0,https://amazon.in/Dell-Inspiron-I5-1135G7-Office21-D560785Win9S/dp/B09TNYW5DR/ref=sr_1_257?keywords=laptop&qid=1657084746&sr=8-257,https://images-eu.ssl-images-amazon.com/images/I/41OqKOyXLcL._SX300_SY300_QL70_ML2_.jpg,3.8 out of 5 stars,1.409255004922875,1.0551181102362204,1.23322936806475,1.0,1.2440944881889764,1.3483870967741935,1.6990825688073392,1.3783783783783785,1.4666666666666668
194,Fujitsu,laptop,0.878,16.0,65590.0,0.0,512.0,10.0,13.3,4.2,16.0,https://amazon.in/Fujitsu-Graphics-Fingerprint-Warranty-4ZR1F38022/dp/B09HT9GWP6/ref=sr_1_258?keywords=laptop&qid=1657084746&sr=8-258,https://images-eu.ssl-images-amazon.com/images/I/41gEpWXBDnL._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars,1.1066622907778143,1.1181102362204725,1.2830883778648157,1.0,1.2440944881889764,1.5483870967741935,1.3838100377765783,1.864864864864865,1.2
195,ASUS,FA506IHRB-HN079W,2.3,8.0,58990.0,8.0,512.0,6.9,17.79527559055118,4.0,32.0,https://amazon.in/ASUS-15-6-inch-GeForce-GTX-Windows-FA506IHRB-HN079W/dp/B09ZXPNJYQ/ref=sr_1_259?keywords=laptop&qid=1657084746&sr=8-259,https://images-eu.ssl-images-amazon.com/images/I/41LDfnScXZS._SX300_SY300_QL70_ML2_.jpg,3.3 out of 5 stars,1.573350836888743,1.0551181102362204,1.2465251040114342,1.0625,1.2440944881889764,1.3483870967741935,2.0,1.8108108108108107,1.4666666666666668
196,HP,34W78PA,1.69,8.0,41950.0,0.0,512.0,6.9,15.6,4.1,16.0,https://amazon.in/HP-Processor-39-62cms-Integrated-15s-fr2006TU/dp/B08XNYH4LX/ref=sr_1_260?keywords=laptop&qid=1657084746&sr=8-260,https://images-eu.ssl-images-amazon.com/images/I/41dVEjLksQL._SY300_SX300_QL70_ML2_.jpg,4.2 out of 5 stars,1.373153921890384,1.0551181102362204,1.1521253787899772,1.0,1.2440944881889764,1.3483870967741935,1.6990825688073392,1.8378378378378373,1.2
197,HP,HP Pavilion x360 14-dy0186TU,1.52,8.0,53985.0,0.0,512.0,6.9,14.0,3.7,16.0,https://amazon.in/Pavilion-x360-Multitouch-Enabled-Convertible-14-dy0186TU/dp/B09P1PHBXB/ref=sr_1_261?keywords=laptop&qid=1657084749&sr=8-261,https://images-eu.ssl-images-amazon.com/images/I/41bGmMz-crL._SX300_SY300_QL70_ML2_.jpg,4.4 out of 5 stars,1.3173613390219887,1.0551181102362204,1.2187979546726202,1.0,1.2440944881889764,1.3483870967741935,1.4797625472207232,1.7297297297297298,1.2
198,ASUS,laptop,1.4,8.0,44890.0,8.0,512.0,8.0,15.984251968503935,3.7,8.0,https://amazon.in/ASUS-i3-1125G4-Integrated-Transparent-K413EA-EB311WS/dp/B09SX1SVB4/ref=sr_1_263?keywords=laptop&qid=1657084749&sr=8-263,https://images-eu.ssl-images-amazon.com/images/I/41h58enMghL._SX300_SY300_QL70_ML2_.jpg,4.5 out of 5 stars,1.2779783393501805,1.0551181102362204,1.1684126553246652,1.0625,1.2440944881889764,1.4193548387096775,1.7517539125742037,1.7297297297297298,1.0666666666666669
199,HP,laptop,1.41,8.0,86990.0,0.0,1024.0,6.9,14.0,4.7,16.0,https://amazon.in/HP-Pavilion-Micro-Edge-Graphics-14-dv2015TU/dp/B0B1MBFJJ2/ref=sr_1_264?keywords=laptop&qid=1657084749&sr=8-264,https://m.media-amazon.com/images/I/41y+uvAKgQL._SY300_SX300_.jpg,4.4 out of 5 stars,1.281260255989498,1.0551181102362204,1.4016420233894156,1.0,1.4960629921259845,1.3483870967741935,1.4797625472207232,2.0,1.2
200,Dell,laptop,1.8,8.0,37990.0,0.0,1024.0,6.9,15.6,1.2,16.0,https://amazon.in/Dell-i3-1005G1-Integrated-3511-D560612WIN9BE/dp/B09F3PV9RL/ref=sr_1_265?keywords=laptop&qid=1657084749&sr=8-265,https://images-eu.ssl-images-amazon.com/images/I/41z-ex64ThL._SX300_SY300_QL70_ML2_.jpg,3.1 out of 5 stars,1.409255004922875,1.0551181102362204,1.1301874144779485,1.0,1.4960629921259845,1.3483870967741935,1.6990825688073392,1.054054054054054,1.2
201,Dell,Vostro 3405,1.59,8.0,34990.0,0.0,1024.0,6.9,14.0,2.6,16.0,https://amazon.in/Dell-Office21-Vostro-3405-D552234WIN9B/dp/B09NLS4ZMH/ref=sr_1_266?keywords=laptop&qid=1657084749&sr=8-266,https://m.media-amazon.com/images/I/41xqfYg+yaL._SY300_SX300_.jpg,3.4 out of 5 stars,1.3403347554972105,1.0551181102362204,1.1135677445445933,1.0,1.4960629921259845,1.3483870967741935,1.4797625472207232,1.4324324324324325,1.2
202,Dell,Vostro 3400,1.59,4.0,36490.0,0.0,1024.0,6.9,14.0,3.0,16.0,https://amazon.in/Dell-Vostro-i3-1115G4-Office21-D552221WIN9BE/dp/B09NLRZKQ5/ref=sr_1_269?keywords=laptop&qid=1657084749&sr=8-269,https://images-eu.ssl-images-amazon.com/images/I/413L5RaI1TL._SX300_SY300_QL70_ML2_.jpg,2.9 out of 5 stars,1.3403347554972105,1.0236220472440944,1.121877579511271,1.0,1.4960629921259845,1.3483870967741935,1.4797625472207232,1.5405405405405403,1.2
203,Lenovo,82K200X2IN,2.25,16.0,71606.0,4.0,512.0,6.9,15.6,4.4,16.0,https://amazon.in/Lenovo-Ideapad-Windows-Refresh-82K200X2IN/dp/B09M3ZKH1T/ref=sr_1_270?keywords=laptop&qid=1657084749&sr=8-270,https://images-eu.ssl-images-amazon.com/images/I/41bufC9IzpL._SX300_SY300_QL70_ML2_.jpg,4.4 out of 5 stars,1.5569412536921563,1.1181102362204725,1.3164163559711703,1.03125,1.2440944881889764,1.3483870967741935,1.6990825688073392,1.9189189189189189,1.2
204,Lenovo,laptop,1.36,16.0,72990.0,0.0,512.0,15.0,14.0,4.2,16.0,https://amazon.in/Lenovo-Windows-Graphics-Fingerprint-82A300MBIN/dp/B09M3ZP9XJ/ref=sr_1_271?keywords=laptop&qid=1657084749&sr=8-271,https://m.media-amazon.com/images/I/41TvI1T+UPL._SY300_SX300_.jpg,3.9 out of 5 stars,1.2648506727929112,1.1181102362204725,1.324083563700425,1.0,1.2440944881889764,1.870967741935484,1.4797625472207232,1.864864864864865,1.2
205,HP,laptop,1.52,8.0,54990.0,0.0,512.0,6.9,14.0,2.0,16.0,https://amazon.in/Pavilion-Multitouch-Windows-Graphics-14-Dy0207Tu/dp/B09VT6BVJF/ref=sr_1_272?keywords=laptop&qid=1657084749&sr=8-272,https://images-eu.ssl-images-amazon.com/images/I/41bGmMz-crL._SX300_SY300_QL70_ML2_.jpg,4.4 out of 5 stars,1.3173613390219887,1.0551181102362204,1.224365544100294,1.0,1.2440944881889764,1.3483870967741935,1.4797625472207232,1.2702702702702702,1.2
206,Lenovo,laptop,2.3,8.0,60600.0,4.0,1024.0,6.8,15.6,3.0,16.0,https://amazon.in/Lenovo-Windows-Graphics-Phantom-82B500BHIN/dp/B08GG8WCW7/ref=sr_1_273?keywords=laptop&qid=1657084749&sr=8-273,https://images-eu.ssl-images-amazon.com/images/I/5174QzS5xDL._SX300_SY300_QL70_ML2_.jpg,4.5 out of 5 stars,1.573350836888743,1.0551181102362204,1.2554443268756683,1.03125,1.4960629921259845,1.3419354838709676,1.6990825688073392,1.5405405405405403,1.2
207,Lenovo,laptop,1.4,4.0,24800.0,0.0,64.0,10.0,14.0,2.8,4.0,https://amazon.in/Lenovo-Chromebook-Touchscreen-Platinum-82C1002SHA/dp/B09TTSZDKQ/ref=sr_1_274?keywords=laptop&qid=1657084749&sr=8-274,https://images-eu.ssl-images-amazon.com/images/I/41NdOHB-KjL._SY300_SX300_QL70_ML2_.jpg,3.1 out of 5 stars,1.2779783393501805,1.0236220472440944,1.0571162656709638,1.0,1.0236220472440944,1.5483870967741935,1.4797625472207232,1.4864864864864864,1.0
208,ASUS,laptop,1.26,4.0,24999.0,0.0,128.0,6.9,13.228346456692911,1.1,4.0,https://amazon.in/ASUS-Notebook-11-6-inch-Integrated-BR1100CKA-GJ0722W/dp/B09VPMHSJ6/ref=sr_1_275?keywords=laptop&qid=1657084749&sr=8-275,https://images-eu.ssl-images-amazon.com/images/I/31Ezk8p2MlL._SX300_SY300_QL70_ML2_.jpg,4.4 out of 5 stars,1.2320315063997374,1.0236220472440944,1.058218703776543,1.0,1.0551181102362204,1.3483870967741935,1.3739881273610357,1.027027027027027,1.0
209,Acer,laptop,1.9,4.0,27890.0,0.0,256.0,6.0,15.6,3.1,8.0,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A0190656N3WPCJ8W1BZ&url=%2FAcer-Extensa-Processor-Business-EX215-31%2Fdp%2FB09LLQ1WL2%2Fref%3Dsr_1_274_sspa%3Fkeywords%3Dlaptop%26qid%3D1657084751%26sr%3D8-274-spons%26psc%3D1&qualifier=1657084751&id=2162617346286132&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/41x+tsdSpzL._SY300_SX300_.jpg,1.2 out of 5 stars,1.4420741713160483,1.0236220472440944,1.0742345257023196,1.0,1.1181102362204725,1.2903225806451613,1.6990825688073392,1.5675675675675675,1.0666666666666669
210,Dell,laptop,1.8,8.0,44040.0,0.0,512.0,6.9,15.6,1.7,16.0,https://amazon.in/Dell-I3-1115G4-Platinum-D560656Win9S-Inspiron/dp/B09PVBYWNC/ref=sr_1_281?keywords=laptop&qid=1657084751&sr=8-281,https://m.media-amazon.com/images/I/41O5X+hIaPL._SY300_SX300_.jpg,3.8 out of 5 stars,1.409255004922875,1.0551181102362204,1.163703748843548,1.0,1.2440944881889764,1.3483870967741935,1.6990825688073392,1.1891891891891893,1.2
211,Dell,laptop,2.0,4.0,21275.0,0.0,120.0,6.9,14.0,3.3,16.0,https://amazon.in/Latitude-E5440-i5-4-GB-120-GB-Integrated/dp/B07N96FWYL/ref=sr_1_289?keywords=laptop&qid=1657084751&sr=8-289,https://images-eu.ssl-images-amazon.com/images/I/41J9EwBkd3L._SX300_SY300_QL70_ML2_.jpg,3.2 out of 5 stars,1.4748933377092222,1.0236220472440944,1.0375881534992717,1.0,1.0511811023622046,1.3483870967741935,1.4797625472207232,1.6216216216216215,1.2
212,ASUS,laptop,2.3,16.0,99780.0,6.0,512.0,8.0,17.79527559055118,4.6,64.0,https://amazon.in/ASUS-Gaming-RTX-3060-Windows-FA506QM-HN124W/dp/B09Y695S7K/ref=sr_1_292?keywords=laptop&qid=1657084751&sr=8-292,https://images-eu.ssl-images-amazon.com/images/I/31bdF2i1Y-L._SX300_SY300_QL70_ML2_.jpg,5.0 out of 5 stars,1.573350836888743,1.1181102362204725,1.4724972162052865,1.046875,1.2440944881889764,1.4193548387096775,2.0,1.9729729729729728,2.0
213,ASUS,laptop,1.8,16.0,63990.0,16.0,512.0,8.0,17.79527559055118,4.2,16.0,https://amazon.in/ASUS-15-6-inch-i5-1135G7-Iris-Xe-Graphics-K513EA-L512WS/dp/B09LJ437SS/ref=sr_1_291?keywords=laptop&qid=1657084754&sr=8-291,https://images-eu.ssl-images-amazon.com/images/I/41-czkHfczL._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars,1.409255004922875,1.1181102362204725,1.2742245539003596,1.125,1.2440944881889764,1.4193548387096775,2.0,1.864864864864865,1.2
214,HP,2N1L4PA,1.41,1.0,93000.0,0.0,1024.0,6.9,14.0,4.7,16.0,https://amazon.in/HP-Pavilion-Graphics-35-56cms-14-dv0058TU/dp/B08WB857GB/ref=sr_1_292?keywords=laptop&qid=1657084754&sr=8-292,https://images-eu.ssl-images-amazon.com/images/I/511LiGzVAFL._SX300_SY300_QL70_ML2_.jpg,4.4 out of 5 stars,1.281260255989498,1.0,1.4349367621559035,1.0,1.4960629921259845,1.3483870967741935,1.4797625472207232,2.0,1.2
215,HP,laptop,1.7101654320987654,8.0,42185.0,8.0,512.0,6.9,14.0,3.3,16.0,https://amazon.in/Light-Laptop-Intel-Storage-Office/dp/B09VTMB1LQ/ref=sr_1_293?keywords=laptop&qid=1657084754&sr=8-293,https://images-eu.ssl-images-amazon.com/images/I/31d7deZZuZL._SX300_SY300_QL70_ML2_.jpg,4.2 out of 5 stars,1.3797720486047802,1.0551181102362204,1.153427252934757,1.0625,1.2440944881889764,1.3483870967741935,1.4797625472207232,1.6216216216216215,1.2
216,ASUS,laptop,2.2,4.0,116990.0,4.0,512.0,10.0,17.79527559055118,4.7,32.0,https://amazon.in/ASUS-15-6-inch-i7-12700H-RTX-3050-FX507ZE-HN038W/dp/B09TTFTFQH/ref=sr_1_294?keywords=laptop&qid=1657084754&sr=8-294,https://images-eu.ssl-images-amazon.com/images/I/41yb65OSkBL._SX300_SY300_QL70_ML2_.jpg,4.2 out of 5 stars,1.5405316704955694,1.0236220472440944,1.5678387227229669,1.03125,1.2440944881889764,1.5483870967741935,2.0,2.0,1.4666666666666668
217,Dell,laptop,1.8,8.0,40190.0,0.0,512.0,6.9,15.6,1.2,16.0,https://amazon.in/Dell-I3-1005G1-Office21-39-62Cms-Icc-D585035Win8/dp/B09TNXT4K7/ref=sr_1_295?keywords=laptop&qid=1657084754&sr=8-295,https://images-eu.ssl-images-amazon.com/images/I/31UAVQ8rrgL._SX300_SY300_QL70_ML2_.jpg,3.7 out of 5 stars,1.409255004922875,1.0551181102362204,1.1423751724290756,1.0,1.2440944881889764,1.3483870967741935,1.6990825688073392,1.054054054054054,1.2
218,Infinix,laptop,1.5,8.0,54999.0,0.0,512.0,4.0,14.0,1.3,16.0,https://amazon.in/Infinix-X1-Core-10th-Gen/dp/B0B3PK1ZMM/ref=sr_1_297?keywords=laptop&qid=1657084754&sr=8-297,https://images-eu.ssl-images-amazon.com/images/I/51jjwxcW1pL._SY300_SX300_QL70_ML2_.jpg,3.0 out of 5 stars,1.310797505743354,1.0551181102362204,1.2244154031100942,1.0,1.2440944881889764,1.1612903225806452,1.4797625472207232,1.0810810810810811,1.2
219,Acer,laptop,2.5,8.0,84990.0,4.0,512.0,5.0,15.6,4.5,32.0,https://amazon.in/Acer-i5-12500H-Processor-Graphics-AN515-58/dp/B09WN8FF5T/ref=sr_1_298?keywords=laptop&qid=1657084754&sr=8-298,https://images-eu.ssl-images-amazon.com/images/I/41ZUZJsxSuL._SX300_SY300_QL70_ML2_.jpg,4.3 out of 5 stars,1.6389891696750902,1.0551181102362204,1.3905622434338454,1.03125,1.2440944881889764,1.2258064516129032,1.6990825688073392,1.945945945945946,1.4666666666666668
220,Dell,INSPIRON 3505,1.83,8.0,39590.0,0.0,512.0,6.9,15.6,3.5,16.0,https://amazon.in/Dell-Graphics-Inspiron-3505-D560618WIN9SE/dp/B09F3RFWZL/ref=sr_1_301?keywords=laptop&qid=1657084754&sr=8-301,https://images-eu.ssl-images-amazon.com/images/I/41i7MPRKu1L._SX300_SY300_QL70_ML2_.jpg,4.2 out of 5 stars,1.419100754840827,1.0551181102362204,1.1390512384424043,1.0,1.2440944881889764,1.3483870967741935,1.6990825688073392,1.6756756756756757,1.2
221,HP,laptop,2.04,4.0,30950.0,0.0,1024.0,7.0,15.6,2.6,16.0,https://amazon.in/HP-db1069AU-15-6-inch-Windows-Graphics/dp/B083RD58F6/ref=sr_1_302?keywords=laptop&qid=1657084754&sr=8-302,https://images-eu.ssl-images-amazon.com/images/I/41U9PUreBdL._SY300_SX300_QL70_ML2_.jpg,3.7 out of 5 stars,1.4880210042664916,1.0236220472440944,1.0911865890343415,1.0,1.4960629921259845,1.3548387096774197,1.6990825688073392,1.4324324324324325,1.2
222,Lenovo,laptop,1.5,8.0,36060.0,0.0,256.0,8.5,14.0,4.1,12.0,https://amazon.in/Lenovo-Warranty-Platinum-81X700CWIN-Backpack/dp/B09N99BCD4/ref=sr_1_303?keywords=laptop&qid=1657084754&sr=8-303,https://images-eu.ssl-images-amazon.com/images/I/31P1U3I4VgL._SY300_SX300_QL70_ML2_.jpg,5.0 out of 5 stars,1.310797505743354,1.0551181102362204,1.1194954268208233,1.0,1.1181102362204725,1.4516129032258065,1.4797625472207232,1.8378378378378373,1.1333333333333333
223,Dell,laptop,1.9,16.0,40490.0,0.0,512.0,6.9,14.0,2.6,16.0,https://amazon.in/Renewed-Dell-Latitude-Integrated-Graphics/dp/B08MV2BNVB/ref=sr_1_304?keywords=laptop&qid=1657084754&sr=8-304,https://images-eu.ssl-images-amazon.com/images/I/41zY3ms078L._SY300_SX300_QL70_ML2_.jpg,3.7 out of 5 stars,1.4420741713160483,1.1181102362204725,1.1440371394224111,1.0,1.2440944881889764,1.3483870967741935,1.4797625472207232,1.4324324324324325,1.2
224,Acer,TMB311-31,1.4,4.0,22990.0,0.0,128.0,6.9,15.6,2.8,4.0,https://amazon.in/Acer-Travelmate-Dual-core-Processor-TMB311-31/dp/B09MM8DNTN/ref=sr_1_305?keywords=laptop&qid=1657084754&sr=8-305,https://images-eu.ssl-images-amazon.com/images/I/41Ls3cKVwnL._SY300_SX300_QL70_ML2_.jpg,4.0 out of 5 stars,1.2779783393501805,1.0236220472440944,1.0470890648111728,1.0,1.0551181102362204,1.3483870967741935,1.6990825688073392,1.4864864864864864,1.0
225,ASUS,laptop,1.9,4.0,26490.0,0.0,1024.0,4.0,17.79527559055118,1.1,8.0,https://amazon.in/Asus-Pentium-Quad-Core-X543MA-GQ1020T/dp/B08TFLKWXN/ref=sr_1_306?keywords=laptop&qid=1657084754&sr=8-306,https://m.media-amazon.com/images/I/417uLvsY+1L._SX300_SY300_.jpg,3.7 out of 5 stars,1.4420741713160483,1.0236220472440944,1.0664786797334205,1.0,1.4960629921259845,1.1612903225806452,2.0,1.027027027027027,1.0666666666666669
226,HP,laptop,1.98,8.0,61750.0,4.0,512.0,4.0,15.6,4.2,32.0,https://amazon.in/HP-Pavilion-Processor-15-6-inch-15-ec2008AX/dp/B091FHVCDL/ref=sr_1_307?keywords=laptop&qid=1657084754&sr=8-307,https://images-eu.ssl-images-amazon.com/images/I/412hYHFcGjL._SX300_SY300_QL70_ML2_.jpg,4.3 out of 5 stars,1.4683295044305875,1.0551181102362204,1.261815200350121,1.03125,1.2440944881889764,1.1612903225806452,1.6990825688073392,1.864864864864865,1.4666666666666668
227,HP,HP Pavilion x360 14-14-dy1010TU,1.52,8.0,76700.0,0.0,512.0,6.9,14.0,4.5,16.0,https://amazon.in/Pavilion-x360-Convertible-Alexa-Built-14-dy1010TU/dp/B09P1N8ZL1/ref=sr_1_308?keywords=laptop&qid=1657084754&sr=8-308,https://images-eu.ssl-images-amazon.com/images/I/41bGmMz-crL._SX300_SY300_QL70_ML2_.jpg,4.3 out of 5 stars,1.3173613390219887,1.0551181102362204,1.3446365555180075,1.0,1.2440944881889764,1.3483870967741935,1.4797625472207232,1.945945945945946,1.2
228,HP,laptop,1.8,8.0,41990.0,8.0,1024.0,9.0,15.6,3.6,8.0,https://amazon.in/Renewed-HP-Commercial-Windows-1S5F9PA/dp/B09TXWQXPZ/ref=sr_1_307?keywords=laptop&qid=1657084757&sr=8-307,https://images-eu.ssl-images-amazon.com/images/I/41bYszHts8L._SY300_SX300_QL70_ML2_.jpg,3.0 out of 5 stars,1.409255004922875,1.0551181102362204,1.1523469743890886,1.0625,1.4960629921259845,1.4838709677419355,1.6990825688073392,1.7027027027027026,1.0666666666666669
229,MSI,9S7-16R612-851,1.86,8.0,67990.0,4.0,512.0,6.9,15.748031496062993,4.5,64.0,https://amazon.in/MSI-i5-11400H-Windows-RTX3050-11UC-851IN/dp/B09YY59TQJ/ref=sr_1_310?keywords=laptop&qid=1657084757&sr=8-310,https://images-eu.ssl-images-amazon.com/images/I/41VlbOPXgmL._SX300_SY300_QL70_ML2_.jpg,3.0 out of 5 stars,1.428946504758779,1.0551181102362204,1.2963841138114998,1.03125,1.2440944881889764,1.3483870967741935,1.719373988127361,1.945945945945946,2.0
