,image_url,Brand,Manufacturer,Model Year,Product Dimensions,Batteries,Memory Storage Capacity,Ram Memory Installed Size,Operating System,Hardware Interface,Graphics Coprocessor,Tuner Technology,Response Time,Resolution,Special Features,Mounting Hardware,Number Of Items,Remote Control Description,Remote Control Type,Display Technology,Standing screen display size,Display Type,Viewing Angle,Image Aspect Ratio,Image Brightness,Image Contrast Ratio,Supported Image Type,Screen Resolution,Supported Audio Format,Speaker Surround Sound Channel Configuration,Audio Wattage,Voltage,Wattage,Power Source,Batteries Included,Batteries Required,Battery Cell Composition,Refresh Rate,Total Usb Ports,Connector Type,Maximum Operating Distance,Mounting Type,Real Angle Of View,Media Format,Includes Rechargable Battery,Remote Control Included?,Supports Bluetooth Technology,Country of Origin,Item Weight,product,rating,price,product_url,Model,Model Name,Item model number,Audio Output Mode,Compatible Devices,GSM frequencies,Contains Liquid Contents,Speakers Maximum Output Power,Speaker Connectivity,Package Dimensions,Max Resolution,Aspect Ratio,Digital Storage Capacity
18,https://images-eu.ssl-images-amazon.com/images/I/51Pu9zNUbtL._SY300_SX300_QL70_ML2_.jpg,Hisense,Hisense,2021,124.6 x 15.3 x 79 cm; 13.7 Kilograms,2 AAA batteries required. (included),16 GB,2 GB,Android,"AV Port, Ethernet, HDMI, USB 2.0, Bluetooth 5",Mali470MP,DVB-T2,8 Milliseconds,3840x2160 Pixels,,"1 LED TV, 1 Remote, 1 Table Top Stand, 1 Power Cable, 2 AAA Battery, 1 User Manual, 1 Warranty Card",1,"Smart remote with Hotkeys for quick and easy access | Google Assistant, get more done with your voice",,LED,50 Inches,VA,,16:09,,4000:1,"GIF, JPEG",3840 x 2160 pixels,"Mp3_audio, Wma",Dolby Atmos,30 Watts,230 Volts,120 Watts,AC,Yes,Yes,Alkaline,60 Hz,2,"Wi-Fi, USB, Ethernet, HDMI",,,178 Degrees,,No,Yes,Yes,India,13 kg 700 g,Hisense 126 cm (50 inches) 4K Ultra HD Smart Certified Android LED TV 50A6GE (Black) (2021 Model) | With Dolby Vision and Atmos  ,4.2 out of 5 stars,"30,990",https://amazon.in/Hisense-inches-Certified-Android-50A6GE/dp/B092ZYTN2J/ref=sr_1_110?keywords=tv&qid=1660812299&sr=8-110,50A6GE,50A6GE,50A6GE,,,,,,,,,,
19,https://images-eu.ssl-images-amazon.com/images/I/51u17ubZm8L._SY300_SX300_QL70_ML2_.jpg,Sony,Sony,2022,167.5 x 7.3 x 96.2 cm; 34.4 Kilograms,2 AAA batteries required. (included),,,Android,"Ethernet, Composite Video, Bluetooth 5",XR Cognitive Processor,DVB-T,,3840 x 2160 Pixels,"Google TV | Watchlist | Voice Search | Google Play | Chromecast | Aps : Netflix, Amazon Prime Video, Disney+Hotstar, SonyLiv, Zee5, Voot, Hoichoi, & Many More | Additional Features: Apple Airplay | Apple Homekit | Alexa","1 LED TV, 1 Warranty Card,1 AC Adapter, 1 AC Power Cord, 1 Remote Control, 1 Table-Top Stand, 1 User Manual, 2 AAA Batteries",1,One Click Google Assistant | Youtube | Netflix | Youtube Music | Prime Video,"IR, Bluetooth",LED,75 Inches,4K HDR,178 Degrees,16:09,High Brightness,,"TIFF, JPEG",,"Mp3_audio, Wma",Dolby Atmos,30 Watts,240 Volts,202 Watts,AC,Yes,Yes,Alkaline,120 Hz,2,"Wi-Fi, USB, Ethernet, HDMI",6 Feet,Wall Mount & Table Mount,178 Degrees,"AVI, MPEG",No,Yes,Yes,India,34 kg 400 g,Sony Bravia 189 cm (75 inches) XR Series 4K Ultra HD Smart Full Array LED Google TV XR-75X90K (Black)  ,4.6 out of 5 stars,"2,84,990",https://amazon.in/Sony-Bravia-inches-Google-XR-75X90K/dp/B09ZLPPXQ5/ref=sr_1_111?keywords=tv&qid=1660812299&sr=8-111,XR-75X90K,Bravia,XR-75X90K,Surround,"Android Phone, Home theatre, IPhone",120 Hz,,,,,,,
20,https://images-eu.ssl-images-amazon.com/images/I/519sokimO0S._SY300_SX300_QL70_ML2_.jpg,Samsung,Samsung India Pvt Ltd,2021,34.4 x 187.7 x 114.5 cm; 54.1 Kilograms,,,,Tizen,"USB, HDMI",,DVB-T2,,7680 x 4320 Pixels,"Smart Remote | Remote With Voice Assistant | Far Field Voice Interaction | Tizen | 100% Color Volume | Supported Applications : Netflix, Amazon Prime, Sony Liv, Zee5, Youtube","1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Warranty Card, 1 Remote Control",1,One Click Amazon Prime Video Button Remote | Bixby | Alexa | Google Assitant,IR,QLED,85 Inches,HDR10+,178 Degrees,16:09,,,,,"Mp3_audio, Wma",Dolby Digital Plus,80 Watts,,80 Watts,AC,,No,,120 Hz,3,"Wi-Fi, USB, Ethernet, HDMI",9 Feet,Wall Mount & Table Mount,,,,Yes,Yes,Vietnam,54 kg 100 g,Samsung 214 cm (85 inches) 8K Ultra HD Smart Neo QLED TV QA85QN900AKXXL (Steel)  ,5.0 out of 5 stars,"12,82,490",https://amazon.in/Samsung-Smart-QA85QN800AKXXL-Steel-Model/dp/B0928K7LKW/ref=sr_1_112?keywords=tv&qid=1660812299&sr=8-112,,QA85QN900AKXXL,,,,,,,,,,,
21,https://images-eu.ssl-images-amazon.com/images/I/41Qkrr5KusL._SX300_SY300_QL70_ML2_.jpg,EAirtec,eAirtec,2022,73.5 x 8 x 43.7 cm; 4 Kilograms,,8 GB,1 GB,Android,"USB, HDMI, Headphone",,,,1366768 Pixels,,"1 LED TV, 1 Remote Controller, 1 Wall Mount",1,,,LED,32 Inches,LED,178 Degrees,16:9,,4000:01,,1366 x 768 pixels,,2.0,20 Watts,,,Corded Electric,No,Yes,,60 Hz,2,HDMI,,Wall Mount,,,,Yes,Yes,India,4 kg,eAirtec 81 cm (32 Inches) Cloud Series HD Ready Smart LED TV 32DJSMARTCloud (Black) (2022 Model) | With Voice Command Remote  ,3.9 out of 5 stars,"9,250",https://amazon.in/eAirtec-Inches-32DJSMARTCloud-Command-Remote/dp/B09P1122WS/ref=sr_1_113?keywords=tv&qid=1660812299&sr=8-113,32DJSMARTCloud,Cloud Series,32DJSMARTCloud,,,,,,,,,,
22,https://images-eu.ssl-images-amazon.com/images/I/41ewLThAWyL._SX300_SY300_QL70_ML2_.jpg,HYUNDAI,Goldenarch Consumer Electronics Pvt. Ltd.,2022,96.2 x 56.7 x 9 cm; 6.7 Kilograms,,8 GB,1.5 GB,WebOS,"USB, HDMI, Headphone",Mali G31 MP2 700 MHz,PAL,8 Milliseconds,3840 x 2160 Pixels,"Webos | Simplink (Hdmi Cec) | Magic Mobile Connection | Share Control | In-Built Wi-Fi | 1.5 Gb Ram | 8gb Rom | In-Built Apps: Hotstar, Zee5, Sony Liv, Voot, Youtube, Netflix, Prime Video","1 LED tv, 1 Remote, 1 Manual, 1 Warranty card, 1 Pair of Table Stand, 1 Wall mount kit",1,"One Click Amazon Prime Video Button | One Click Netflix Button | Scroll Wheel on Remote to Scroll up and down and Zoom in-out | Air Mouse | With Voice Control | Universal Control for set-top-box, speakers","IR, Bluetooth",LED,43 Inches,A+,178 Degrees,4:03,Ultra Brightness,5000:01,"GIF, JPEG",3840 x 2160 pixels,"Mp3_audio, Wma",Dolby Ultra Surround,20 Watts,130 Volts,108 Watts,AC,Yes,Yes,Zinc Carbon,60 Hz,2,"Wi-Fi, USB, Ethernet, HDMI",11 Feet,Wall Mount & Table Mount,178 Degrees,"AVI, MPEG",No,Yes,Yes,India,6 kg 700 g,Hyundai 109 cm (43 inches) Frameless Series 4K Ultra HD Smart LED TV UHDHY43WSR4BYI5 (Black)  ,1.0 out of 5 stars,"23,999",https://amazon.in/Hyundai-inches-Frameless-Ultra-UHDHY43WSR4BYI5/dp/B09RV62CTD/ref=sr_1_114?keywords=tv&qid=1660812299&sr=8-114,UHDHY43WSR4BYI5,Hyundai 109 cm (43 inches) 4K Ultra HD Smart LED TV UHDHY43WSR4BYI5 (2022 Model) | Powered by WebOS,UHDHY43WSR4BYI5,Stereo,,,,,,,,,
23,https://images-eu.ssl-images-amazon.com/images/I/41MHAc5nKML._SY300_SX300_QL70_ML2_.jpg,CROMA,Veira Electronics Pvt Ltd,2022,95.7 x 21 x 60 cm; 8.3 Kilograms,2 AAA batteries required. (included),8 GB,2 GB,Android,"USB, HDMI",,,,3840x2160 Pixels,,"1 LED TV, 2 Table Top Stand, 1 User Manual, 1 Remote Control, 1 Wall Mount",1,,,LED,43 Inches,LED,178 Degrees,16:9,,1300:01,,3840 x 2160 pixels,,2.0,10 Watts,,,Corded Electric,Yes,Yes,Alkaline,60 Hz,2,HDMI,,Wall Mount and Table Mount,,,,Yes,,,8 kg 300 g,Croma 109 cm (43 Inches) 4K Ultra HD Certified Android Smart LED TV CREL043UOA024601 (Black) (2022 Model)  ,4.0 out of 5 stars,"26,990",https://amazon.in/Croma-Inches-Certified-Android-CREL043UOA024601/dp/B09YR6BMY1/ref=sr_1_115?keywords=tv&qid=1660812299&sr=8-115,CREL043UOA024601,,CREL043UOA024601,,,,,,,,,,
24,https://images-eu.ssl-images-amazon.com/images/I/41nChyPBmmL._SY300_SX300_QL70_ML2_.jpg,Karbonn,"Westway Electronics Limited, A001D, Sector-84, Noida, G.B Nagar, Uttar Pradesh, 201305",2022,72 x 6.8 x 42.7 cm; 3.9 Kilograms,2 AAA batteries required. (included),8 GB,1 GB,Android,,Mali-G31 MP2/Dual-core,PAL SECAM,8 Milliseconds,1366x768 Pixels,"Android 11 (Certified by Google) | Google Assistant | Built-in Chromecast | Voice Search Smart Remote | Supported Apps: Prime Video, Netflix, Disney + Hotstar, YouTube, Google Play","1 LED TV, 2 Table Stand Base, 1 Wall Mounting Set, 4 Screws, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Battery",1,"One click Prime Video,Netflix,Youtube,Google Play,Google Assistant","IR, Bluetooth",LED,32 Inches,A+,178 Degrees,16:09,High brightness,900:1,"GIF, PNG, JPEG",,"Mp3_audio, Wma",Dolby,20 Watts,240 Volts,,AC,Yes,Yes,Manganese,60 Hz,2,"Wi-Fi, USB, Ethernet, HDMI",9 Feet,Wall Mount & Table Mount,178 Degrees,"AVI, MPEG",No,Yes,Yes,India,3 kg 900 g,Karbonn 80 cm (32 inches) Millennium Series HD Ready Smart Android LED TV KJK32ASHD (Black)  ,4.3 out of 5 stars,"11,990",https://amazon.in/Karbonn-inches-Millennium-Android-KJK32ASHD/dp/B0B4KFCBJY/ref=sr_1_116?keywords=tv&qid=1660812299&sr=8-116,KJK32ASHD,KJK32ASHD,KJK32ASHD,,,,,,,,,,
25,https://images-eu.ssl-images-amazon.com/images/I/41gz9JZLQpL._SY300_SX300_QL70_ML2_.jpg,Coocaa,Radiant Appliances and Electronics Pvt Ltd,2022,122.5 x 23.3 x 77.6 cm; 10.2 Kilograms,2 AAA batteries required. (included),16 GB,2 GB,Android,,Mali-450 GPU,PAL,8 Milliseconds,3840x2160 Pixels,"Personalised for you | Google Duo Supported | Web Touch Remote | Remote with Voice Assistant | HDR 10 | Chameleon Extreme 2.0 Picture Engine | Supported Applications : Netflix, Prime Video, Disney+Hotstar, Sonly Live, Zee5, Youtube","1 Led TV, 1 Wallmount,1 Remote,1 Power Cord,1 Start Guide,1 Warranty Card,2 Batteries,1 Base Stands,4 Screws",1,One Click Google Assistant | Prime Video | Youtube | Netflix | GooglePlay,"IR, Bluetooth",LED,55 Inches,IPS,178 Degrees,16:09,High Brightness,4000:1,"GIF, JPEG",,"Mp3_audio, Wma",DTS Surround | Dolby Audio,30 Watts,200 Volts,150 Watts,AC,Yes,Yes,Lithium Ion,60 Hz,2,"Wi-Fi, USB, Ethernet, HDMI",15 Feet,Wall Mount & Table Top,178 Degrees,"AVI, MPEG",No,Yes,Yes,India,10 kg 200 g,Coocaa 138 cm (55 inches) Frameless Series 4k Ultra HD Smart Certified Android IPS Google LED TV 55Y72 (Black)  ,3.6 out of 5 stars,"39,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A05501107E9CDXMXKF91&url=%2FCoocaa-Frameless-Certified-Android-55Y72%2Fdp%2FB0B45V22TX%2Fref%3Dsr_1_117_sspa%3Fkeywords%3Dtv%26qid%3D1660812299%26sr%3D8-117-spons%26psc%3D1&qualifier=1660812299&id=6433222242917146&widgetName=sp_btf,55Y72,55Y72,55Y72,Surround,"Android, Iphone",,,,,,,,
26,https://images-eu.ssl-images-amazon.com/images/I/51prU5hcQbL._SY300_SX300_QL70_ML2_.jpg,Sony,Sony,2022,146.3 x 8.7 x 85.2 cm; 22.1 Kilograms,2 AAA batteries required. (included),,,Android,"Ethernet, Composite Video, Bluetooth 5",X1 4K Processor,DVB-T,,3840 x 2160 Pixels,Google TV | Watchlist | Voice Search | Google Play | Chromecast | Netflix | Amazon Prime Video | Additional Features: Apple Airplay | Apple Homekit | Alexa,"1 LED TV, 1 Warranty Card,1 AC Adapter, 1 AC Power Cord, 1 Remote Control, 1 Table-Top Stand, 1 User Manual, 2 AAA Batteries",1,One Click Google Assistant | Youtube | Netflix | Youtube Music | Prime Video,"IR, Bluetooth",LED,65 Inches,4K HDR,178 Degrees,16:09,High Brightness,,"TIFF, JPEG",3840 x 2160 pixels,"Mp3_audio, Wma",Dolby Audio,20 Watts,240 Volts,180 Watts,AC,Yes,Yes,Alkaline,60 Hz,2,"Wi-Fi, USB, Ethernet, HDMI",5 Feet,Wall Mount & Table Mount,178 Degrees,"AVI, MPEG",No,Yes,Yes,India,22 kg 100 g,Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black)  ,4.8 out of 5 stars,"86,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A03768442EQ5K80ORFOW4&url=%2FSony-Bravia-inches-Google-KD-65X74K%2Fdp%2FB09WN3SRC7%2Fref%3Dsr_1_118_sspa%3Fkeywords%3Dtv%26qid%3D1660812299%26sr%3D8-118-spons%26psc%3D1&qualifier=1660812299&id=6433222242917146&widgetName=sp_btf,KD-65X74K,KD-65X74K,KD-65X74K,Two channel linear,"Android Phone, Home theatre, IPhone",60 Hz,,,,,,,
27,https://images-eu.ssl-images-amazon.com/images/I/41Ct5X8apmL._SY300_SX300_QL70_ML2_.jpg,CROMA,Veira Electronics Pvt.Ltd,2022,123 x 27 x 77 cm; 7.3 Kilograms,2 AAA batteries required. (included),8 GB,1.5 GB,Linux,"USB, HDMI, Headphone",,,,3840x2160 Pixels,,"1 LED TV, 2 Table Top Stand, 1 User Manual, 1 Remote Control, 1 Wall Mount",1,,,LED,55 Inches,LED,178 Degrees,16:9,,5000:01,,3840 x 2160 pixels,,2.0,20 Watts,,,Corded Electric,Yes,No,Alkaline,60 Hz,2,HDMI,,Wall Mount and Table Mount,,,,Yes,,India,7 kg 300 g,Croma 140 cm (55 Inches) 4K Ultra HD Smart LED TV CREL055USA024601 (Black) (2022 Model)  ,3.7 out of 5 stars,"33,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A00622812JTLJYZC7002G&url=%2FCroma-Inches-Ultra-Smart-CREL055USA024601%2Fdp%2FB0B17FHC54%2Fref%3Dsr_1_113_sspa%3Fkeywords%3Dtv%26qid%3D1660812301%26sr%3D8-113-spons%26psc%3D1&qualifier=1660812301&id=3983918216806618&widgetName=sp_atf_next,CREL055USA024601,,CREL055USA024601,,,,,,,,,,
28,https://images-eu.ssl-images-amazon.com/images/I/417CDbPCDWL._SY300_SX300_QL70_ML2_.jpg,AmazonBasics,"Veira Electronics Private Limited D-239, SEC-63, NOIDA (U.P.) 201305",2020,73.2 x 8.3 x 43.9 cm; 3.65 Kilograms,,,1 GB,FireOS,"USB, HDMI",Mali450 Quad core,,,1366x768 Pixels,,"1 LED TV, 1 Table Top Stand, 1 Wall Mount, 1 User Manual, 1 Remote Control, 2 AAA Batteries, 1 Power Cord, 1 AV Converting cable",1,,,LED,32 Inches,LED,,,,,JPEG,1366 x 768 pixels,"Dolby Audio and DTS TruSurround, WMA, MP3_audio",Surround Sound,,,,AC,,Yes,,60 Hz,,Wi-Fi,,Wall Mount,,,,,Yes,India,3 kg 650 g,AmazonBasics 81 cm (32 inches) HD Ready Smart LED Fire TV AB32E10SS (Black)  ,4.0 out of 5 stars,"13,499",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A07230511XJVOGA7KXX4I&url=%2FAmazonBasics-80cm-inch-Smart-LED%2Fdp%2FB087JX4TT4%2Fref%3Dsr_1_114_sspa%3Fkeywords%3Dtv%26qid%3D1660812301%26sr%3D8-114-spons%26psc%3D1&qualifier=1660812301&id=3983918216806618&widgetName=sp_atf_next,AB32E10SS,,AB32E10SS,Surround,,,,,,,,,
29,https://images-eu.ssl-images-amazon.com/images/I/51Pu9zNUbtL._SY300_SX300_QL70_ML2_.jpg,Hisense,Hisense,2021,124.6 x 15.3 x 79 cm; 13.7 Kilograms,2 AAA batteries required. (included),16 GB,2 GB,Android,"AV Port, Ethernet, HDMI, Bluetooth 5, USB 2.0",Mali470MP,DVB-T2,8 Milliseconds,3840x2160 Pixels,,"1 LED TV, 1 Remote, 1 Table Top Stand, 1 Power Cable, 2 AAA Battery, 1 User Manual, 1 Warranty Card",1,"Smart remote with Hotkeys for quick and easy access | Google Assistant, get more done with your voice",,LED,50 Inches,VA,,16:09,,4000:1,"GIF, JPEG",3840 x 2160 pixels,"Mp3_audio, Wma",Dolby Atmos,30 Watts,230 Volts,120 Watts,AC,Yes,Yes,Alkaline,60 Hz,2,"Wi-Fi, USB, Ethernet, HDMI",,,178 Degrees,,No,Yes,Yes,India,13 kg 700 g,Hisense 126 cm (50 inches) 4K Ultra HD Smart Certified Android LED TV 50A6GE (Black) (2021 Model) | With Dolby Vision and Atmos  ,4.2 out of 5 stars,"30,990",https://amazon.in/Hisense-inches-Certified-Android-50A6GE/dp/B092ZYTN2J/ref=sr_1_115?keywords=tv&qid=1660812301&sr=8-115,50A6GE,50A6GE,50A6GE,,,,,,,,,,
30,https://images-eu.ssl-images-amazon.com/images/I/51Bho9B2wKL._SY300_SX300_QL70_ML2_.jpg,TCL,Tcl King Electrical Appliances Huizhou Co Ltd,2021,73.1 x 18 x 48.1 cm; 3.7 Kilograms,2 AAA batteries required. (included),,1 GB,Android,"USB, HDMI, Headphone",Mali470x2,DVB-T2,6.5 Milliseconds,1366x768 Pixels,,"1 LED TV, 1 Remote Controller, 1 Table Stand, 1 User Manual, 1 Warranty Card, 1 Audio Cable.1 Wall Mount",1,Smart remote with Dedicated Hotkeys for quick and easy access | Hands free voice control,,LED,32 Inches,A+,,16:09,,3000:1,"GIF, PNG, JPEG",1366 x 768 pixels,"Mp3_audio, Wma",Dolby MS12 |Config D,16 Watts,230 Volts,50 Watts,AC,Yes,Yes,Alkaline,60 Hz,3,"Wi-Fi, USB, Ethernet, HDMI",,Table Mount,,,Yes,Yes,Yes,India,3 kg 700 g,TCL 81 cm (32 inches) HD READY Smart Certified Android LED TV 32S5200 ( Black)  ,4.3 out of 5 stars,"14,499",https://amazon.in/TCL-inches-Certified-Android-32S5200/dp/B09H4QNTFB/ref=sr_1_116?keywords=tv&qid=1660812301&sr=8-116,32S5200,32S5200,32S5200,Surround,,,,,,,,,
31,https://images-eu.ssl-images-amazon.com/images/I/41dXXms9FfL._SX300_SY300_QL70_ML2_.jpg,Hisense,Hisense,2022,95.5 x 55.8 x 8.7 cm; 6.5 Kilograms,2 AAA batteries required. (included),8 GB,1 GB,Android,"AV Port, Ethernet, HDMI, 3.5mm Audio, 802.11 ac/b/g/n",G31 MP2@550MHZ,DVB-T2,8 Milliseconds,1920x1080 Pixels,"Official Android TV 11(R) | Built-in Assistant | RAM: 1GB | ROM 8 GB | Quad Core | Supported Apps : Netflix, Prime Video, Disney+ Hotstar etc on Official Play Store","1 LED TV, 1 Remote, 1 Table Top Stand, 1 Wall Mount Bracket, 1 Power Cable, 2 AAA Battery, 1 User Manual, 1 Warranty Card",1,"Smart remote with Hotkeys for quick and easy access | Google Assistant, get more done with your voice","IR, Bluetooth",LED,43 Inches,VA,178 Degrees,16:09,High Brightness,1200:1,"GIF, JPEG",1920 x 1080 pixels,"Mp3_audio, Wma",DTS Virtual X,20 Watts,230 Volts,75 Watts,AC,Yes,Yes,Alkaline,60 Hz,2,"Wi-Fi, USB, Ethernet, HDMI",9 Feet,Wall Mount,178 Degrees,"AVI, MPEG",No,Yes,Yes,India,6 kg 500 g,Hisense 108 cm (43 inches) Android 11 Series Full HD Smart Certified Android LED TV 43A4G (Black)  ,4.4 out of 5 stars,"23,990",https://amazon.in/Hisense-inches-Android-Certified-43A4G/dp/B09X1287CS/ref=sr_1_117?keywords=tv&qid=1660812301&sr=8-117,43A4G,43A4G,43A4G,Surround,,,,,,,,,
32,https://m.media-amazon.com/images/I/41B+1sEm+eL._SX300_SY300_.jpg,Power Guard,Power Guard Industries Private Limited,2022,71.3 x 6.5 x 42 cm; 4.73 Kilograms,,8 GB,1 GB,Android,"AV Port, USB, Ethernet, HDMI, Headphone",Mali-450 GPU,DVB-T,6 Milliseconds,1366 x 768 Pixels,"Super Luma| Rich Contrast |X Motion Clarity | Turbo Sound |Clear Audio+ | Supported Application : Netflix, Youtube, Prime Video, Hotstar, Sonyliv, Hungama, Jiocinema, Zee5, Eros Now , Jio Games , Jio Cinema","1 LED TV, 2 Table Stand Base, 1 Wall Mount, 1 User Manual, 1 Warranty Card, 1 Remote Control,2 AAA Battery",1,"One Click Play Store,Screenshot,Youtube,Hotstar,Netflix",IR,LED,32 Inches,"IPS , A+",178 Degrees,16:09,High Brightness,4000:1,"GIF, JPEG",,"Wma, MP3, AAC, MP2, PCM","Turbo Sound , Clear Audio+",20 Watts,240 Volts,60 Watts,AC,No,Yes,,60 Hz,2,"Wi-Fi, USB, Ethernet, HDMI",3 Feet,Wall Mount,178 Degrees,"MPEG, DVD",,Yes,No,India,4 kg 730 g,Power Guard 80 cm (32 inches) Frameless HD Ready Smart Android LED TV PG32S1 (Black)  ,5.0 out of 5 stars,"10,999",https://amazon.in/Power-Guard-Frameless-Android-PG32S1/dp/B0B363326K/ref=sr_1_118?keywords=tv&qid=1660812301&sr=8-118,PG32S1,PG32S1,PG32S1,Surround,"Android Phones, Apple IOS , Apple Airplay",,,,,,720 Pixels,,
33,https://images-eu.ssl-images-amazon.com/images/I/512qfz0MI0L._SX300_SY300_QL70_ML2_.jpg,KODAK,Kodak,2021,71 x 124 x 12.5 cm; 16 Kilograms,,,1.75 GB,Android,"USB, HDMI",Mali - 450,DVB-T2,8 Milliseconds,3840x2160 Pixels,,"1 LED TV, 1 Wall Mount, 2 Table Stand Base, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Battery",1,"One Click Netfix, Amazon Prime, Youtube Video & Google Play Button Remote | Google Assistant",,LED,55 Inches,A+,,16:09,,500000:1,JPEG,3840 x 2160 pixels,"MP3, MPEG1/2/2.5, AAC,HEAAC,ASF, Wma",Dolby Digital Plus | DTS TruSurround,30 Watts,,30 Watts,Corded Electric,Yes,Yes,Zinc Carbon,60 Hz,,Wi-Fi,,Wall mount;table mount,,,No,Yes,Yes,,16 kg,Kodak 139 cm (55 inches) 4K Ultra HD Smart LED TV 55CA0909 (Black) (2021 Model) | With Dolby Digital Plus & DTS Tru Surround  ,4.4 out of 5 stars,"34,989",https://amazon.in/Kodak-inches-55CA0909-Digital-Surround/dp/B08XXF5V6G/ref=sr_1_119?keywords=tv&qid=1660812301&sr=8-119,55CA0909,,55CA0909,,,,,,,,,,
34,https://images-eu.ssl-images-amazon.com/images/I/41u1y-uL7QL._SY300_SX300_QL70_ML2_.jpg,Coocaa,Radiant Appliances and Electronics Pvt Ltd,2022,96 x 18 x 61.1 cm; 6.5 Kilograms,2 AAA batteries required. (included),32 GB,2 GB,Android,,Mali-450 GPU,PAL,8 Milliseconds,3840x2160 Pixels,"Bi-Directional BT | Remote with voice Assistant | Android OS | HDR 10 | Chameleon Extreme 2.0 Picture Engine | Supported Applications : Netflix, Prime Video, Disney+Hotstar, Sonly Live, Zee5, Youtube","1 Led TV, 1 Wallmount,1 Remote,1 Power Cord,1 Start Guide,1 Warranty Card,2 Batteries,1 Base Stands,4 Screws",1,One Click Google Assistant | Prime Video | Youtube | Netflix | GooglePlay,"IR, Bluetooth",LED,43 Inches,IPS,178 Degrees,16:09,High Brightness,4000:1,"GIF, JPEG",,"Mp3_audio, Wma",DTS Surround | Dolby Audio,20 Watts,200 Volts,74 Watts,AC,Yes,Yes,Lithium Ion,60 Hz,2,"Wi-Fi, USB, Ethernet, HDMI",12 Feet,Wall Mount & Table Top,178 Degrees,"AVI, MPEG",No,Yes,Yes,India,6 kg 500 g,Coocaa 108 cm (43 inches) Frameless Series 4k Ultra HD Smart Certified Android IPS LED TV 43S6G Pro (Black)  ,4.0 out of 5 stars,"22,999",https://amazon.in/Frameless-Certified-Android-43S6G-Pro/dp/B0B45YT3XQ/ref=sr_1_120?keywords=tv&qid=1660812301&sr=8-120,43S6G Pro,43S6G Pro,43S6G Pro,Surround,"Android, Iphone",,,,,,,1.77:1,
35,https://images-eu.ssl-images-amazon.com/images/I/51Bho9B2wKL._SY300_SX300_QL70_ML2_.jpg,TCL,Tcl King Electrical Appliances Huizhou Co Ltd,2021,96.7 x 18.7 x 62 cm; 6.65 Kilograms,2 AAA batteries required. (included),,2 GB,Android,"USB, HDMI",Mali470x2,DVB-T2,8 Milliseconds,1920x1080 Pixels,,"1 LED TV, 1 Remote Controller, 1 Table Stand, 1 User Manual, 1 Warranty Card, 1 Audio Cable.1 Wall Mount",1,Smart remote with Dedicated Hotkeys for quick and easy access | Hands free voice control,,LED,43 Inches,A+,,16:09,,1200:1,"GIF, PNG, JPEG",1920 x 1080 pixels,"Mp3_audio, Wma",Dolby MS12 |Config D,20 Watts,230 Volts,50 Watts,AC,Yes,Yes,Alkaline,60 Hz,1,"Wi-Fi, USB, Ethernet, HDMI",,Wall Mount,,,Yes,Yes,Yes,China,6 kg 650 g,TCL 109 cm (43 inches) Full HD Smart Certified Android LED TV 43S5200 ( Black)  ,4.1 out of 5 stars,"25,270",https://amazon.in/TCL-43-Certified-Android-43S5200/dp/B09HMWN65J/ref=sr_1_121?keywords=tv&qid=1660812301&sr=8-121,"43"" S5200 Series",43S5200,"43"" S5200 Series",,,,,,,,,,
