product,rating,price,product_url
Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black)  ,4.2 out of 5 stars,"14,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A054367039CG9GF4P6B7C&url=%2FRedmi-inches-Ready-L32M6-RA-Android%2Fdp%2FB09F9YQQ7B%2Fref%3Dsr_1_123_sspa%3Fkeywords%3Dtv%26qid%3D1660812301%26sr%3D8-123-spons%26psc%3D1&qualifier=1660812301&id=3983918216806618&widgetName=sp_mtf
NVY 80 cm (32 inch) HD Ready Smart LED TV | NVA32SFR1 (Black) (2022 Model) with Android 9.0  ,4.4 out of 5 stars,"10,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A06313891JMLU6VY8N7AD&url=%2FNVY-32-TV-NVA32SFR1-Android%2Fdp%2FB09WDZNLN9%2Fref%3Dsr_1_124_sspa%3Fkeywords%3Dtv%26qid%3D1660812301%26sr%3D8-124-spons%26psc%3D1&qualifier=1660812301&id=3983918216806618&widgetName=sp_mtf
TCL 126 cm (50 inches) Remote Less Voice Control Edition AI 4K Ultra HD Certified Android Smart LED TV 50P715 (Silver)  ,4.2 out of 5 stars,"39,990",https://amazon.in/TCL-inches-Certified-Android-50P715/dp/B08BS8KT8X/ref=sr_1_125?keywords=tv&qid=1660812301&sr=8-125
Kodak 106 cm (42 inches) Full HD Certified Android Smart LED TV 42FHDX7XPRO (Black)  ,4.1 out of 5 stars,"19,999",https://amazon.in/Kodak-Inches-Certified-Android-42FHDX7XPRO/dp/B08WLZ323C/ref=sr_1_126?keywords=tv&qid=1660812301&sr=8-126
Mi 189.34cm (75 inches) Q1 Series 4K Ultra HD Smart QLED TV L75M6-ESG (Metallic Grey)  ,4.4 out of 5 stars,"1,39,999",https://amazon.in/189-34-inches-Android-L75M6-ESG-Metallic/dp/B09HQTPWVR/ref=sr_1_127?keywords=tv&qid=1660812301&sr=8-127
TCL 138.7 cm (55 inches) Remote Less Voice Control Edition 4K Ultra HD Certified Android Smart QLED TV 55C715 (Metallic Black)  ,4.2 out of 5 stars,"54,990",https://amazon.in/TCL-Certified-Android-55C715-Metallic/dp/B08B24LVPK/ref=sr_1_128?keywords=tv&qid=1660812301&sr=8-128
TCL 79.9 cm (32 inches) HD Ready Certified Android Smart LED TV 32S65A (Black)  ,4.3 out of 5 stars,"15,950",https://amazon.in/TCL-Inches-Certified-Android-32S65A/dp/B08PCXXMJ6/ref=sr_1_129?keywords=tv&qid=1660812301&sr=8-129
eAirtec 109 cm (43 Inches) Cloud Series 4K Ultra HD Smart LED TV 43DJSMARTCloud (Black) (2022 Model) | With Voice Command Remote  ,3.8 out of 5 stars,"18,500",https://amazon.in/eAirtec-Inches-43DJSMARTCloud-Command-Remote/dp/B09NZZZ33Z/ref=sr_1_130?keywords=tv&qid=1660812301&sr=8-130
LG 164 cm (65 inches) 4K Ultra HD Smart LED TV 65UQ7500PSF (Ceramic Black)  ,4.3 out of 5 stars,"79,990",https://amazon.in/LG-inches-Ultra-65UQ7500PSF-Ceramic/dp/B0B3XZ93V5/ref=sr_1_131?keywords=tv&qid=1660812301&sr=8-131
Sony Bravia 139 cm (55 inches) XR Series 4K Ultra HD Smart OLED Google TV XR-55A80K (Black)  ,4.7 out of 5 stars,"1,84,290",https://amazon.in/Sony-Bravia-inches-Google-XR-55A80K/dp/B09ZLMV9V4/ref=sr_1_132?keywords=tv&qid=1660812301&sr=8-132
Coocaa 138 cm (55 inches) Frameless Series 4k Ultra HD Smart Certified Android IPS Google LED TV 55Y72 (Black)  ,3.6 out of 5 stars,"39,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A05501107E9CDXMXKF91&url=%2FCoocaa-Frameless-Certified-Android-55Y72%2Fdp%2FB0B45V22TX%2Fref%3Dsr_1_133_sspa%3Fkeywords%3Dtv%26qid%3D1660812301%26sr%3D8-133-spons%26psc%3D1&qualifier=1660812301&id=3983918216806618&widgetName=sp_btf
Karbonn 80 cm (32 Inches) Millennium Series HD Ready Smart LED TV KJW32SKHD (Phantom Black) with Bezel-Less Design  ,4.4 out of 5 stars,"8,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A03301052HG8ZJO86QMJ4&url=%2FKarbonn-Millennium-KJW32SKHD-Phantom-Bezel-Less%2Fdp%2FB0B466C3G4%2Fref%3Dsr_1_134_sspa%3Fkeywords%3Dtv%26qid%3D1660812301%26sr%3D8-134-spons%26psc%3D1&qualifier=1660812301&id=3983918216806618&widgetName=sp_btf
Croma 140 cm (55 Inches) 4K Ultra HD Smart LED TV CREL055USA024601 (Black) (2022 Model)  ,3.7 out of 5 stars,"33,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A00622812JTLJYZC7002G&url=%2FCroma-Inches-Ultra-Smart-CREL055USA024601%2Fdp%2FB0B17FHC54%2Fref%3Dsr_1_129_sspa%3Fkeywords%3Dtv%26qid%3D1660812304%26sr%3D8-129-spons%26psc%3D1&qualifier=1660812304&id=2580454899340885&widgetName=sp_atf_next
AmazonBasics 81 cm (32 inches) HD Ready Smart LED Fire TV AB32E10SS (Black)  ,4.0 out of 5 stars,"13,499",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A07230511XJVOGA7KXX4I&url=%2FAmazonBasics-80cm-inch-Smart-LED%2Fdp%2FB087JX4TT4%2Fref%3Dsr_1_130_sspa%3Fkeywords%3Dtv%26qid%3D1660812304%26sr%3D8-130-spons%26psc%3D1&qualifier=1660812304&id=2580454899340885&widgetName=sp_atf_next
TCL 125.7 cm (50 inches) Remote Less Voice Control Edition 4K Ultra HD Certified Android Smart QLED TV 50C715 (Metallic Black)  ,4.2 out of 5 stars,"48,490",https://amazon.in/TCL-Certified-Android-50C715-Metallic/dp/B08B26S82B/ref=sr_1_131?keywords=tv&qid=1660812304&sr=8-131
Vu 164 cm (65 inches) The Masterpiece Glo Series 4K Ultra HD Smart Android QLED TV 65QMP (Armani Gold) (2022 Model) | Built in 4.1 Speaker  ,4.6 out of 5 stars,"99,990",https://amazon.in/inches-Masterpiece-Android-65QMP-Speaker/dp/B09TBF531G/ref=sr_1_132?keywords=tv&qid=1660812304&sr=8-132
Samsung 108 cm (43 inches) The Frame Series 4K Ultra HD Smart QLED TV QA43LS03AAKLXL (Black)  ,4.1 out of 5 stars,"52,490",https://amazon.in/Samsung-inches-Frame-Ultra-QA43LS03AAKLXL/dp/B095P9WB6R/ref=sr_1_133?keywords=tv&qid=1660812304&sr=8-133
TCL 138.7 cm (55 inches) 4K Ultra HD Smart QLED Google TV 55C635 (Black)  ,4.5 out of 5 stars,"59,990",https://amazon.in/TCL-138-7-inches-Google-55C635/dp/B0B1DNQC21/ref=sr_1_134?keywords=tv&qid=1660812304&sr=8-134
Sony Bravia 164 cm (65 inches) XR Series 4K Ultra HD Smart Full Array LED Google TV XR-65X90K (Black)  ,4.6 out of 5 stars,"1,70,990",https://amazon.in/Sony-Bravia-inches-Google-XR-65X90K/dp/B09ZLNF2N7/ref=sr_1_135?keywords=tv&qid=1660812304&sr=8-135
TCL 109 cm (43 inches) Full HD Smart Certified Android LED TV 43S5200 ( Black)  ,4.1 out of 5 stars,"25,270",https://amazon.in/TCL-43-Certified-Android-43S5200/dp/B09HMWN65J/ref=sr_1_136?keywords=tv&qid=1660812304&sr=8-136
Power Guard 80 cm (32 inches) Frameless HD Ready Smart Android LED TV PG32S1 (Black)  ,5.0 out of 5 stars,"10,999",https://amazon.in/Power-Guard-Frameless-Android-PG32S1/dp/B0B363326K/ref=sr_1_137?keywords=tv&qid=1660812304&sr=8-137
Candy 80 Cm (32 inches) HD Ready Android Smart LED TV C32KA66 (Black)  ,4.8 out of 5 stars,"13,990",https://amazon.in/Candy-Ready-Android-Smart-C32KA66/dp/B09H1L38ZS/ref=sr_1_138?keywords=tv&qid=1660812304&sr=8-138
Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black)  ,4.2 out of 5 stars,"14,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A054367039CG9GF4P6B7C&url=%2FRedmi-inches-Ready-L32M6-RA-Android%2Fdp%2FB09F9YQQ7B%2Fref%3Dsr_1_139_sspa%3Fkeywords%3Dtv%26qid%3D1660812304%26sr%3D8-139-spons%26psc%3D1&qualifier=1660812304&id=2580454899340885&widgetName=sp_mtf
NVY 80 cm (32 inch) HD Ready Smart LED TV | NVA32SFR1 (Black) (2022 Model) with Android 9.0  ,4.4 out of 5 stars,"10,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A06313891JMLU6VY8N7AD&url=%2FNVY-32-TV-NVA32SFR1-Android%2Fdp%2FB09WDZNLN9%2Fref%3Dsr_1_140_sspa%3Fkeywords%3Dtv%26qid%3D1660812304%26sr%3D8-140-spons%26psc%3D1&qualifier=1660812304&id=2580454899340885&widgetName=sp_mtf
Kodak 164 cm (65 inches) 4K Ultra HD Smart LED TV 65CA0101 (Black) (2021 Model) | With Dolby Digital Plus & DTS Tru Surround  ,4.4 out of 5 stars,"54,999",https://amazon.in/Kodak-inches-65CA0101-Digital-Surround/dp/B08XXB449F/ref=sr_1_141?keywords=tv&qid=1660812304&sr=8-141
Sony Bravia 164 cm (65 inches) XR Series 4K Ultra HD Smart OLED Google TV XR-65A80K (Black)  ,4.7 out of 5 stars,"2,56,490",https://amazon.in/Sony-Bravia-inches-Google-XR-65A80K/dp/B09ZLNLDV5/ref=sr_1_142?keywords=tv&qid=1660812304&sr=8-142
LG 164 cm (65 inches) 4K Ultra HD Smart LED TV 65UQ7500PSF (Ceramic Black)  ,4.3 out of 5 stars,"79,990",https://amazon.in/LG-inches-Ultra-65UQ7500PSF-Ceramic/dp/B0B3XZ93V5/ref=sr_1_143?keywords=tv&qid=1660812304&sr=8-143
TCL 139 cm (55 inches) 4K Ultra HD Certified Android Smart LED TV 55P615 (Black)  ,4.3 out of 5 stars,"43,990",https://amazon.in/TCL-inches-Certified-Android-55P615/dp/B08FD3269H/ref=sr_1_144?keywords=tv&qid=1660812304&sr=8-144
Kodak 126 cm (50 inches) 4K Ultra HD Smart LED TV 50CA7077 (Black) (2021 Model) | With Dolby Digital Plus & DTS Tru Surround  ,4.4 out of 5 stars,"30,999",https://amazon.in/Kodak-inches-50CA7077-Digital-Surround/dp/B08XXCFY9X/ref=sr_1_145?keywords=tv&qid=1660812304&sr=8-145
Samsung 163 cm (65 inches) The Frame Series 4K Smart QLED TV QA65LS03BAKLXL (Black)  ,4.1 out of 5 stars,"1,26,340",https://amazon.in/Samsung-inches-Frame-Smart-QA65LS03BAKLXL/dp/B09Y64NM41/ref=sr_1_146?keywords=tv&qid=1660812304&sr=8-146
Sony Bravia 108 cm (43 inches) 4K Ultra HD Smart LED Google TV KD-43X80K (Black)  ,4.8 out of 5 stars,"68,390",https://amazon.in/Sony-Bravia-inches-Google-KD-43X80K/dp/B09ZLPGSQ1/ref=sr_1_148?keywords=tv&qid=1660812304&sr=8-148
Coocaa 138 cm (55 inches) Frameless Series 4k Ultra HD Smart Certified Android IPS Google LED TV 55Y72 (Black)  ,3.6 out of 5 stars,"39,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A05501107E9CDXMXKF91&url=%2FCoocaa-Frameless-Certified-Android-55Y72%2Fdp%2FB0B45V22TX%2Fref%3Dsr_1_149_sspa%3Fkeywords%3Dtv%26qid%3D1660812304%26sr%3D8-149-spons%26psc%3D1&qualifier=1660812304&id=2580454899340885&widgetName=sp_btf
Karbonn 80 cm (32 Inches) Millennium Series HD Ready Smart LED TV KJW32SKHD (Phantom Black) with Bezel-Less Design  ,4.4 out of 5 stars,"8,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A03301052HG8ZJO86QMJ4&url=%2FKarbonn-Millennium-KJW32SKHD-Phantom-Bezel-Less%2Fdp%2FB0B466C3G4%2Fref%3Dsr_1_150_sspa%3Fkeywords%3Dtv%26qid%3D1660812304%26sr%3D8-150-spons%26psc%3D1&qualifier=1660812304&id=2580454899340885&widgetName=sp_btf
Croma 140 cm (55 Inches) 4K Ultra HD Smart LED TV CREL055USA024601 (Black) (2022 Model)  ,3.7 out of 5 stars,"33,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A00622812JTLJYZC7002G&url=%2FCroma-Inches-Ultra-Smart-CREL055USA024601%2Fdp%2FB0B17FHC54%2Fref%3Dsr_1_145_sspa%3Fkeywords%3Dtv%26qid%3D1660812307%26sr%3D8-145-spons%26psc%3D1&qualifier=1660812307&id=474073082653368&widgetName=sp_atf_next
AmazonBasics 81 cm (32 inches) HD Ready Smart LED Fire TV AB32E10SS (Black)  ,4.0 out of 5 stars,"13,499",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A07230511XJVOGA7KXX4I&url=%2FAmazonBasics-80cm-inch-Smart-LED%2Fdp%2FB087JX4TT4%2Fref%3Dsr_1_146_sspa%3Fkeywords%3Dtv%26qid%3D1660812307%26sr%3D8-146-spons%26psc%3D1&qualifier=1660812307&id=474073082653368&widgetName=sp_atf_next
iFFALCON 126 cm (50 inches) 4K Ultra HD Smart Certified Android LED TV 50K72 (Black)  ,4.3 out of 5 stars,"36,999",https://amazon.in/iFFALCON-inches-Ultra-Certified-Android/dp/B09X1KPWSB/ref=sr_1_147?keywords=tv&qid=1660812307&sr=8-147
Samsung 108 cm (43 inches) The Frame Series 4K Ultra HD Smart QLED TV QA43LS03AAKLXL (Black)  ,4.1 out of 5 stars,"52,490",https://amazon.in/Samsung-inches-Frame-Ultra-QA43LS03AAKLXL/dp/B095P9WB6R/ref=sr_1_148?keywords=tv&qid=1660812307&sr=8-148
Sony Bravia 139 cm (55 inches) XR Series 4K Ultra HD Smart OLED Google TV XR-55A80K (Black)  ,4.7 out of 5 stars,"1,84,290",https://amazon.in/Sony-Bravia-inches-Google-XR-55A80K/dp/B09ZLMV9V4/ref=sr_1_149?keywords=tv&qid=1660812307&sr=8-149
Hisense 139 cm (55 inches) 4K Ultra HD Smart Certified Android LED TV 55A73F (Black)  ,4.3 out of 5 stars,"44,990",https://amazon.in/Hisense-Certified-Android-55A73F-Speaker/dp/B08MM4LK85/ref=sr_1_150?keywords=tv&qid=1660812307&sr=8-150
BUSH android 98 cm (40 Inches) Full HD Ready Certified Smart LED TV 40SFLMax(Black) (2022 Model)  ,1.7 out of 5 stars,"14,998",https://amazon.in/BUSH-android-Inches-Certified-40SFLMax/dp/B0B5HDCFRF/ref=sr_1_151?keywords=tv&qid=1660812307&sr=8-151
TCL 108 cm (43 inches) 4K Ultra HD Certified Android Smart LED TV 43P615 (Black)  ,4.3 out of 5 stars,"31,990",https://amazon.in/TCL-inches-Certified-Android-43P615/dp/B08FD2VSD9/ref=sr_1_152?keywords=tv&qid=1660812307&sr=8-152
Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black)  ,4.2 out of 5 stars,"14,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A054367039CG9GF4P6B7C&url=%2FRedmi-inches-Ready-L32M6-RA-Android%2Fdp%2FB09F9YQQ7B%2Fref%3Dsr_1_155_sspa%3Fkeywords%3Dtv%26qid%3D1660812307%26sr%3D8-155-spons%26psc%3D1&qualifier=1660812307&id=474073082653368&widgetName=sp_mtf
Karbonn 80 cm (32 Inches) Millennium Series HD Ready Smart LED TV KJW32SKHD (Phantom Black) with Bezel-Less Design  ,4.4 out of 5 stars,"8,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A03301052HG8ZJO86QMJ4&url=%2FKarbonn-Millennium-KJW32SKHD-Phantom-Bezel-Less%2Fdp%2FB0B466C3G4%2Fref%3Dsr_1_156_sspa%3Fkeywords%3Dtv%26qid%3D1660812307%26sr%3D8-156-spons%26psc%3D1&qualifier=1660812307&id=474073082653368&widgetName=sp_mtf
Vu 139 cm (55 inches) The Masterpiece Glo Series 4K Ultra HD Smart Android QLED TV 55QMP (Armani Gold) (2022 Model) | Built in 4.1 Speaker  ,4.6 out of 5 stars,"74,990",https://amazon.in/inches-Masterpiece-Android-55QMP-Speaker/dp/B09TBCKPLF/ref=sr_1_158?keywords=tv&qid=1660812307&sr=8-158
TCL 108 cm (43 inches) 4K Ultra HD Certified Android Smart LED TV 43P617 (Black)  ,3.8 out of 5 stars,"31,990",https://amazon.in/TCL-inches-Certified-Android-43P617/dp/B09V13V6MH/ref=sr_1_160?keywords=tv&qid=1660812307&sr=8-160
TCL 138.7 cm (55 inches) 4K Ultra HD Smart Mini LED Google TV 55C835 (Black)  ,4.0 out of 5 stars,"1,19,990",https://amazon.in/TCL-138-7-inches-Google-55C835/dp/B0B1DQ9NBK/ref=sr_1_161?keywords=tv&qid=1660812307&sr=8-161
iFFALCON 139 cm (55 inches) 4K Ultra HD Certified Android Smart LED TV 55U61 (Black)  ,4.3 out of 5 stars,"34,999",https://amazon.in/iFFALCON-inches-Certified-Android-55U61/dp/B0995VT6CX/ref=sr_1_162?keywords=tv&qid=1660812307&sr=8-162
Coocaa 138 cm (55 inches) Frameless Series 4k Ultra HD Smart Certified Android IPS Google LED TV 55Y72 (Black)  ,3.6 out of 5 stars,"39,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A05501107E9CDXMXKF91&url=%2FCoocaa-Frameless-Certified-Android-55Y72%2Fdp%2FB0B45V22TX%2Fref%3Dsr_1_165_sspa%3Fkeywords%3Dtv%26qid%3D1660812307%26sr%3D8-165-spons%26psc%3D1&qualifier=1660812307&id=474073082653368&widgetName=sp_btf
